id,country-code,name,code
9467291c-5802-4d75-b2da-8e51b7cfcdca,"MM","Shan","MM-17"
7df4884d-3d41-4b70-b453-6f4250620c38,"MM","Tanintharyi","MM-05"
059e53aa-2bac-4061-87c2-e0db115eaf2f,"MM","Yangon","MM-06"
f2f15d99-1411-4639-9254-7e2935022250,"MN","Bayan-Olgiy","MN-071"
71b44ff7-e9e0-4987-af92-acc87ff2c19e,"MN","Dornod","MN-061"
0fa91d72-0bbd-42e2-8163-9425cfd85e68,"MN","Govi-Altay","MN-065"
a6210727-87f6-4f4c-8286-2c0c7686dad2,"MN","Hovd","MN-043"
a968f190-0af9-439e-9398-275ca32e928b,"MN","Orhon","MN-035"
64c6e52a-deae-4cff-a7c8-2bd06c9ec2f1,"MN","Ovorhangay","MN-055"
493457dd-53f1-4aa0-94ca-5d8819c73c84,"MN","Selenge","MN-049"
7c39b08d-4a4c-4ff1-9aeb-311c01043184,"MN","Tov","MN-047"
8dbd0083-4142-4c57-ae09-c8a578cc644c,"MN","Ulaanbaatar","MN-1"
085c6bad-c453-467e-85c0-824323c2953e,"MO","Macao","-"
44e533e2-889f-4cd8-a4d2-f0edd142a44e,"MP","Northern Mariana Islands","-"
02ef71f2-5fa4-49d7-aa03-2ff741b2502e,"MQ","Martinique","-"
fab34aa9-9ff3-48b6-8f28-acb39121bb55,"MR","Adrar","MR-07"
7d8665c1-ebd9-45ae-96c3-f129be6e1d6e,"MR","Assaba","MR-03"
47fc733c-f9f3-42e2-b666-9d9724b36dc2,"MR","Brakna","MR-05"
420e832e-e34c-497a-9efd-b9d68ffc19c1,"MR","Dakhlet Nouadhibou","MR-08"
fc732c15-1742-45d2-ad3c-4122f6a7d4c6,"MR","Gorgol","MR-04"
0533b9ac-5d5c-4ecb-9dee-bc6d1d39061c,"MR","Hodh ech Chargui","MR-01"
cb10f442-b916-4d95-82ec-fab691c093e8,"MR","Hodh el Gharbi","MR-02"
002021c9-ebac-49a6-a147-82bae7fdeb5d,"MR","Inchiri","MR-12"
887b36b3-00a6-4c26-a610-cd04eab3b971,"MR","Nouakchott Ouest","MR-13"
60fa19c7-1b3d-4d14-b2e2-a65a3af04f23,"MR","Tagant","MR-09"
beddf063-8584-4924-9594-1bda386b3860,"MR","Tiris Zemmour","MR-11"
a2769d26-b9be-4adc-a8b2-8f6913bfffd1,"MR","Trarza","MR-06"
aa5832d6-ae18-4ec1-b489-afada9f02c96,"MS","Saint Anthony","-"
f64c0cf5-eb5d-4c2e-891f-2ea6b47c7796,"MS","Saint Peter","-"
16047a49-8175-4c4b-8251-af73eb0adf50,"MT","Attard","MT-01"
d8e24494-3f73-44e6-bd27-6859f746e948,"MT","Balzan","MT-02"
196276ac-e3e7-4007-8103-251ee9d29682,"MT","Birgu","MT-03"
3326b4d4-87b3-4b4b-9dd2-09c7ec4d4ae9,"MT","Birkirkara","MT-04"
c27b1b9d-1b8f-42bb-8935-1f19b4c45781,"MT","Birzebbuga","MT-05"
7bbab64a-4e36-44da-a21b-31901e3a5f4c,"MT","Bormla","MT-06"
0ee4cbe8-9583-4506-ac05-2fc4af951779,"MT","Dingli","MT-07"
ac253c0b-a558-4afb-bfc8-89ade8a8c692,"MT","Fgura","MT-08"
f8f6938c-6d7e-4f34-9e69-33abf72b400a,"MT","Floriana","MT-09"
40940a30-a6be-4f42-bb33-6bdfd3b6893a,"MT","Fontana","MT-10"
ae3c9628-ed2c-4270-84a1-b31352660fa0,"MT","Gharb","MT-14"
0317365d-15bd-4f84-9bb8-36f905023bb6,"MT","Gharghur","MT-15"
1a370106-e2fe-459f-8863-180db3ba212f,"MT","Ghasri","MT-16"
90f48056-16b1-4de0-9e38-165f5be8407e,"MT","Ghaxaq","MT-17"
871f5407-c209-4c74-b544-3146111d5a08,"MT","Gudja","MT-11"
2f1344c0-a296-4bcc-afb9-9a49ba0e3e0f,"MT","Gzira","MT-12"
2cdef9df-af52-436f-8939-ae32afefadc3,"MT","Hamrun","MT-18"
a0990360-44a1-46d7-bccc-9a659111903a,"MT","Iklin","MT-19"
1323baca-4d10-4907-817f-e1fe3ee4df0f,"MT","Isla","MT-20"
8c330ab2-9ce5-43d0-9391-c91caa3e334d,"MT","Kalkara","MT-21"
a64451bb-ceda-4f7d-8c2c-371f792b76f4,"MT","Kercem","MT-22"
dc695ab9-4a40-4ee2-aca7-ce3963831334,"MT","Kirkop","MT-23"
2e51761b-3179-44b6-9fa4-97c546741702,"MT","Lija","MT-24"
dcf34eea-2241-4d82-9131-d7c6e3622f90,"MT","Luqa","MT-25"
fca86c3c-c7e7-4f31-9379-830fca15ba86,"MT","Marsa","MT-26"
3719e758-153e-473a-8cec-429e532056f1,"MT","Marsaskala","MT-27"
5932458a-e61e-45b7-aa01-21f2a96d71a6,"MT","Marsaxlokk","MT-28"
5413d0f2-9579-46e3-8745-8a11d3884623,"MT","Mdina","MT-29"
b06f3e24-8bd4-4fff-aba2-5a099a60496c,"MT","Mellieha","MT-30"
ed746be9-e059-416b-95e8-3b708770479b,"MT","Mgarr","MT-31"
74c109f9-1cbf-420a-9d98-f02873e69502,"MT","Mosta","MT-32"
3aa97b0d-e558-4f37-bd4a-3ece140183fd,"MT","Mqabba","MT-33"
bf79e700-d2f5-4211-ab1a-1dea400a022c,"MT","Msida","MT-34"
27f3d76c-9c3c-484b-b046-35832f2fb7b0,"MT","Mtarfa","MT-35"
9e5c6607-d220-428d-9e78-f3678247f6a0,"MT","Munxar","MT-36"
6657d6fc-8b4d-4588-bb5d-aca7dd806a8c,"MT","Nadur","MT-37"
0147b31e-f734-4116-8a26-6f17ee0cde67,"MT","Naxxar","MT-38"
156371d7-50f5-4887-ad82-be9b4a10b9fd,"MT","Paola","MT-39"
c7fc6178-1450-40f4-97c5-fbb6d8ede523,"MT","Pembroke","MT-40"
659718aa-a5c7-4f96-8075-95779fa6b049,"MT","Pieta","MT-41"
c52dac29-487b-44f6-9acb-8720b25a337b,"MT","Qala","MT-42"
1da93288-558a-4d8d-bb87-eec262220de4,"MT","Qormi","MT-43"
673b8a4b-dafb-4757-bc30-a771e319e514,"MT","Rabat Gozo","MT-45"
c3b6ff59-3b96-49c5-8781-1982353293c7,"MT","Rabat Malta","MT-46"
76a41062-bd08-40ab-95c2-29ac3a9711a6,"MT","Safi","MT-47"
8bb93bf4-c8f2-4d17-8b7f-c94a63266932,"MT","Saint John","MT-49"
4a1d85cf-68d2-4d99-ad83-c413c6201ea4,"MT","Saint Julian's","MT-48"
760787aa-1731-4dc4-886d-cf88dcf72623,"MT","Saint Lucia's","MT-53"
4755a2ad-3761-4b39-a9a8-37d0d720a6e9,"MT","Saint Paul's Bay","MT-51"
3f38f698-87ef-44bc-ae0d-5daaa8f039c5,"MT","Sannat","MT-52"
30135b12-f952-46bc-a989-40b67dcccbf1,"MT","Santa Venera","MT-54"
c35b99e6-ba0e-4c09-9f12-18fb939eff4f,"MT","Siggiewi","MT-55"
f15b69b3-e542-4321-ab89-279f380fa324,"MT","Sliema","MT-56"
928cd3b1-1d03-4eee-989f-6d7613b031ab,"MT","Swieqi","MT-57"
25dc0fce-e23f-4314-883f-31109a59f1de,"MT","Ta' Xbiex","MT-58"
61f2902d-989b-4660-91ec-99bced187e1f,"MT","Tarxien","MT-59"
ef3c08a4-da04-49b7-b663-46eead4e2756,"MT","Valletta","MT-60"
afff7faf-51d3-4a46-9d0b-260db01458b9,"MT","Xaghra","MT-61"
8618f7e8-a29f-4c5c-9a15-f0877522290a,"MT","Xewkija","MT-62"
8d43d77c-4006-472f-91b0-7b4813f54df4,"MT","Xghajra","MT-63"
11995d53-7cdb-4420-84cc-df072bf54ed1,"MT","Zabbar","MT-64"
a631b556-0cda-493d-a935-c70054247cc2,"MT","Zebbug Gozo","MT-65"
a76ed613-d91d-4b41-857a-792abc43ac19,"MT","Zejtun","MT-67"
49a66ba5-b193-4a85-ac2f-74850d321630,"MT","Zurrieq","MT-68"
1eac81cb-cc07-402a-a873-fd9a2c6690b4,"MU","Black River","MU-BL"
fd0bd90c-50a1-434f-a8c0-2f4f82c5280f,"MU","Flacq","MU-FL"
cd04fc51-7d7c-44cc-824b-cadf44a4d20a,"MU","Grand Port","MU-GP"
27869881-4ef0-4f70-9bad-f52d95a6630d,"MU","Moka","MU-MO"
7fd3be8a-bfd3-4016-abee-da7fea1c53d0,"MU","Pamplemousses","MU-PA"
acc872ee-9fb4-4078-8ba6-e76c48dcd002,"MU","Plaines Wilhems","MU-PW"
bf5e29d3-07f6-47e2-bd53-2306282c25d8,"MU","Port Louis","MU-PL"
302c024f-3606-4d89-a3bf-3b46b9e316a0,"MU","Riviere du Rempart","MU-RR"
8c8b6c80-c5db-4b7f-9210-94487103b9ee,"MU","Rodrigues Islands","MU-RO"
bb631acc-b36c-48a5-a9e3-3a50e259357c,"MU","Savanne","MU-SA"
d25b13ed-b354-47e0-8703-02560e321e37,"MV","Addu City","MV-01"
6bcfb4d5-e01d-4c6f-9f29-f97ec70e2a4f,"MV","Faadhippolhu","MV-03"
20131901-ab92-4e46-abc7-dd82a0a9b325,"MV","Felidhu Atoll","MV-04"
8ec9b257-354a-42a9-974d-c261bdb6c9dc,"MV","Hahdhunmathi","MV-05"
1f182568-d110-411f-a819-e5defb86f8bc,"MV","Male","MV-MLE"
a7ae7693-96aa-44d4-ba5d-cf735f52505f,"MV","Mulaku Atoll","MV-12"
5dffe211-c852-4d87-8225-57a3b815451b,"MV","North Maalhosmadulu","MV-13"
a64c5f2b-abda-473a-91a0-0a5962c57530,"MV","South Ari Atoll","MV-00"
895bdb48-0919-4f39-863e-2363f2e15590,"MV","South Huvadhu Atoll","MV-28"
388ac203-e2b5-4cfe-aa6a-820f3c3ebba4,"MV","South Maalhosmadulu","MV-20"
e98cb14a-ccde-4906-8e70-37d4b399cfbc,"MV","South Miladhunmadulu","MV-25"
40592f7a-3392-486e-b9ab-522deae6c77d,"MV","South Nilandhe Atoll","MV-17"
3e33a27a-7e0a-498c-bee2-6456f2743b9b,"MV","South Thiladhunmathi","MV-23"
be37034e-8980-4751-aec9-ae30815ba1bb,"MW","Balaka","MW-BA"
28793c3e-5c3f-4a65-8867-37ff25f27f5a,"MW","Blantyre","MW-BL"
6454d66f-65ba-448f-8913-e49a00edf6b2,"MW","Chikwawa","MW-CK"
30308409-2b2f-4077-8dfe-4ec2be2e7916,"MW","Chiradzulu","MW-CR"
1e158dea-9a71-4009-a633-cab95b21761d,"MW","Dedza","MW-DE"
68135dc7-0b66-4cbc-90b6-98e453db7c7e,"MW","Dowa","MW-DO"
fe668fec-43a3-4ed6-8769-d1325ba5911e,"MW","Karonga","MW-KR"
36fcac9e-447d-4d99-bb60-cc2319991c3a,"MW","Lilongwe","MW-LI"
dcaad615-16a8-4e76-a5a6-beb5ec5911d2,"MW","Machinga","MW-MH"
8919e826-ce26-49ff-8153-d46a8222d3b1,"MW","Mangochi","MW-MG"
3ae46b36-3a41-4ed2-bd8e-589603e7759f,"MW","Mwanza","MW-MW"
10206627-6326-4e9a-a442-15917f396fff,"MW","Mzimba","MW-MZ"
f5482705-b65d-464a-972a-d1e4d39dbf47,"MW","Neno","MW-NE"
c0a171f2-d998-4e33-b96a-a49f2c809f0b,"MW","Nkhotakota","MW-NK"
4bb2de1b-b461-49ec-bff3-608a4c69b713,"MW","Ntchisi","MW-NI"
1ff97bf1-c2a7-4899-bed9-e4b1403fa25e,"MW","Salima","MW-SA"
64be25aa-c1e3-4455-bfb0-ea20d330413a,"MW","Thyolo","MW-TH"
a676f9e9-f031-4488-81f0-1a328c62088a,"MW","Zomba","MW-ZO"
37ec3a46-407c-4375-8d32-f7f8b254a68e,"MX","Aguascalientes","MX-AGU"
e419af75-f6c8-456f-975b-da92efee40e4,"MX","Baja California","MX-BCN"
403a0a86-ff3e-4031-8eb6-648686c8881c,"MX","Baja California Sur","MX-BCS"
c43d0288-af18-4a64-bf28-4829a66924c0,"MX","Campeche","MX-CAM"
8dd3c6c4-a64b-4bb2-9661-58c3bb7c9273,"MX","Chiapas","MX-CHP"
28521be7-4600-41b9-94b6-aac2a28a4eb9,"MX","Chihuahua","MX-CHH"
08ba6a7c-e4c1-4f7e-ad9f-4840e5dcfa19,"MX","Ciudad de Mexico","MX-CMX"
44150755-79fc-4bfb-ba1c-a0e6a58f364f,"MX","Coahuila de Zaragoza","MX-COA"
dcdcd8d4-9469-4127-8468-d40820ba9661,"MX","Colima","MX-COL"
de35886f-2499-4805-a075-50fb13aa74ca,"MX","Durango","MX-DUR"
f976758f-3348-4d0c-a10a-de1dd1b056ce,"MX","Guanajuato","MX-GUA"
b6ee481d-de1e-47fa-b6fa-cc909fc58c03,"MX","Guerrero","MX-GRO"
18d4743a-00fd-48dc-ab69-18405c994a21,"MX","Hidalgo","MX-HID"
8784d157-c120-4113-8490-6a9fb6cf71f5,"MX","Jalisco","MX-JAL"
0528e767-7c11-48b1-800a-5167c13a6ddb,"MX","Mexico","MX-MEX"
7e55a322-43d1-4548-b0f5-3d27aa9dbec5,"MX","Michoacan de Ocampo","MX-MIC"
99e6ae48-648d-4c88-a9f5-7a293239fada,"MX","Morelos","MX-MOR"
b2521996-9663-4f32-80c6-d211abba6b14,"MX","Nayarit","MX-NAY"
adcd325c-13fd-4060-9613-6377190c9800,"MX","Nuevo Leon","MX-NLE"
1b96df1f-2fd0-40dc-927f-90c5f7cc322b,"MX","Oaxaca","MX-OAX"
dca4e454-8a3d-4956-a747-e26adc378926,"MX","Puebla","MX-PUE"
9e29d6d9-5efa-433e-9f24-e87f3b5b4c61,"MX","Queretaro","MX-QUE"
597f426b-bb64-48eb-9680-1ee439ae9dd3,"MX","Quintana Roo","MX-ROO"
8e512e6e-9d1e-43a7-b795-59bd47041225,"MX","San Luis Potosi","MX-SLP"
8b8afdf4-9169-4d08-9e61-5b0b21878618,"MX","Sinaloa","MX-SIN"
137af51d-8111-4d43-9eb5-a00c48f45a81,"MX","Sonora","MX-SON"
dbfd5551-3d86-484e-bb7d-d0a2d1bf7694,"MX","Tabasco","MX-TAB"
1282fccd-0e40-4394-8a12-7adf503cc49b,"MX","Tamaulipas","MX-TAM"
f3c8bfeb-d941-42bb-8d9d-85d641da3642,"MX","Tlaxcala","MX-TLA"
699f1d0b-b738-4301-9c33-bbcbfbc9ce98,"MX","Veracruz de Ignacio de la Llave","MX-VER"
d4d47fd3-37da-45eb-9939-a52f59ef3e8a,"MX","Yucatan","MX-YUC"
73e5fbf3-c85e-47ba-8f15-6697f5e55828,"MX","Zacatecas","MX-ZAC"
4ca6fec4-3585-4b38-8561-362bbb5c80aa,"MY","Johor","MY-01"
94c21232-5998-43b3-bdd7-bc4432a53ba6,"MY","Kedah","MY-02"
c359b06d-a684-47da-a2cc-2d145fa7218d,"MY","Kelantan","MY-03"
2eaad616-66c4-4553-895a-e978463954a6,"MY","Melaka","MY-04"
c8578d15-1ef4-4b47-874f-4d281758500a,"MY","Negeri Sembilan","MY-05"
11ab543f-0104-433b-9255-723d484a44b0,"MY","Pahang","MY-06"
49148299-ceaf-46f4-9289-caeb7372da05,"MY","Perak","MY-08"
de14be39-20f4-4be5-86f9-e092bf2a245c,"MY","Perlis","MY-09"
3b78082c-1ae9-48ad-9b34-b1bb3e31acb1,"MY","Pulau Pinang","MY-07"
47c103a6-002f-41cc-b5a0-4dc4ff1b9a40,"MY","Sabah","MY-12"
2a450d4f-bb92-4fed-a58c-928504a8af5c,"MY","Sarawak","MY-13"
c3cd0054-c167-4aac-92d9-56c547b25c5f,"MY","Selangor","MY-10"
5f45df8a-e8ec-49f3-804f-98c7e5f9fe56,"MY","Terengganu","MY-11"
5707b94f-5a8e-4045-8668-3ddec92ffa30,"MY","Wilayah Persekutuan Kuala Lumpur","MY-14"
330a8ea3-7e20-4608-8e06-83def8f3c48b,"MY","Wilayah Persekutuan Labuan","MY-15"
bb565620-e0cb-44b1-9fb1-3546c568805a,"MY","Wilayah Persekutuan Putrajaya","MY-16"
81d6a8b6-9ee0-4164-bcb1-0fc39f546536,"MZ","Cabo Delgado","MZ-P"
3f71c9e9-bcfb-4ded-bdbd-6cd18f46d899,"MZ","Gaza","MZ-G"
9fc88342-9760-4066-9be1-8712c35d40ed,"MZ","Inhambane","MZ-I"
519da376-6974-49eb-b781-61009b645b00,"MZ","Manica","MZ-B"
6418f4e7-b3db-4a16-bf3b-a9b53e906598,"MZ","Maputo","MZ-L"
45a5e036-b0b1-4478-ac21-9ed55708f681,"MZ","Nampula","MZ-N"
7a526266-1fd8-4b91-97fd-43eecebb0c78,"MZ","Niassa","MZ-A"
d74e9c1f-9d83-4295-875d-62c6bfc27b57,"MZ","Sofala","MZ-S"
77cfca22-ca76-46ed-a1c6-1a25e103e76a,"MZ","Tete","MZ-T"
7351c0a7-667e-45fc-9d00-b3c88bc06ae3,"MZ","Zambezia","MZ-Q"
bd16bcad-bc02-43c0-881f-017b9db15dc8,"NA","Erongo","NA-ER"
26287056-dcee-4619-840e-bd77dc555aff,"NA","Hardap","NA-HA"
41422fa3-aee1-48c5-877c-6f403108bef7,"NA","Karas","NA-KA"
bc6396e9-bf29-4943-9e36-630c896aef6e,"NA","Kavango East","NA-KE"
89d40be0-7325-4e43-b4af-918ac0890054,"NA","Kavango West","NA-KW"
c39f4907-be11-4ed2-b995-47837a0493dd,"NA","Khomas","NA-KH"
8a69591f-2f38-4c98-9954-2450dac29480,"NA","Kunene","NA-KU"
37142864-080c-4df9-81eb-a9f0ce37d2d4,"NA","Ohangwena","NA-OW"
07069931-1c59-41bf-8424-8c3726cf3b4f,"NA","Omaheke","NA-OH"
dec4c3e8-f525-4561-a97d-045718f77f7d,"NA","Omusati","NA-OS"
5e960765-f974-49bf-9ada-6ae099150852,"NA","Oshana","NA-ON"
83a33a16-def5-4f6c-8ec4-20680fe304c5,"NA","Oshikoto","NA-OT"
73446531-0bd2-4a78-95e1-e574b502cd38,"NA","Otjozondjupa","NA-OD"
2c7e576a-36f7-4ecb-8919-7c03de92526e,"NA","Zambezi","NA-CA"
940e32d1-9cae-4bd7-8d14-bbcb42c792d3,"NC","Province Nord","-"
50f98066-f973-466f-99af-992fe6d40cf1,"NC","Province Sud","-"
a6ea47c1-5cb6-4c05-8dd0-0b6589fbded2,"NE","Agadez","NE-1"
97c415de-38a5-4705-98d3-e13354ecb3b0,"NE","Diffa","NE-2"
45d37da6-5cee-468a-a0f0-9f91df097a93,"NE","Maradi","NE-4"
cee8f6a1-9290-4185-9779-fa4c17f0220c,"NE","Niamey","NE-8"
afc26bcf-1fda-4fa0-b1ff-7374df72c50c,"NE","Tahoua","NE-5"
14a34e13-48f6-4ef4-9c40-8c2fd9e7753e,"NE","Tillaberi","NE-6"
67fd0b65-f47b-43d2-9be0-4f363b6fe705,"NE","Zinder","NE-7"
d49c8ef6-ec0e-4d54-8ee6-a885c88c313b,"NF","Norfolk Island","-"
ffda256e-177f-4ccd-b333-2aea19ac1e03,"NG","Abia","NG-AB"
8ec72d0d-6420-43f3-b26b-10b0b94c9920,"NG","Abuja Federal Capital Territory","NG-FC"
230d5457-04d0-464f-9bb9-8818b64cefc7,"NG","Adamawa","NG-AD"
599754d7-f80e-4794-95c2-dcc0039fb2ca,"NG","Akwa Ibom","NG-AK"
073ac418-452e-42a6-a956-a002162ccb49,"NG","Anambra","NG-AN"
ebcc497d-9704-45a6-91f1-9d551c79ca32,"NG","Bauchi","NG-BA"
8630363e-c615-4989-bb99-38f861b1dd83,"NG","Bayelsa","NG-BY"
e1ec2a1c-b02d-4b6a-8736-6033255a0d5c,"NG","Benue","NG-BE"
04352ca1-ceab-4b64-9955-0b44b3ee0ecc,"NG","Borno","NG-BO"
5d2ae468-29ea-422f-9903-f314c109db45,"NG","Cross River","NG-CR"
553816fb-b6ad-44d6-a88a-e703aea7a7d7,"NG","Delta","NG-DE"
2f1901da-0af9-4a03-87e4-89dc4a99263c,"NG","Ebonyi","NG-EB"
e53b1b20-6621-4ecf-8b5c-8b81b18c398d,"NG","Edo","NG-ED"
cd2ff7cf-1785-4dab-9ce7-5e146730f61d,"NG","Ekiti","NG-EK"
d92b03d0-11ea-49a0-a273-8ed07af80a3c,"NG","Enugu","NG-EN"
3369c148-6b00-4109-902e-2a407373ffca,"NG","Gombe","NG-GO"
de740401-c4d2-40e4-a6c3-39576ee194a1,"NG","Imo","NG-IM"
d5b02b2b-ccaa-4530-b922-39a23010b373,"NG","Jigawa","NG-JI"
0a262535-2a72-42a5-be3a-687ceb119b37,"NG","Kaduna","NG-KD"
ad42d702-252e-4318-b0e0-0491ea04de8f,"NG","Kano","NG-KN"
94a92cfe-d1be-4268-9bea-3cfada858717,"NG","Katsina","NG-KT"
61ae6e2c-4848-407d-bd88-b39f1d30df2c,"NG","Kebbi","NG-KE"
11a53796-a69d-45b7-9d23-4819c01b5d92,"NG","Kogi","NG-KO"
96479d9d-f037-4767-8ec0-992c632fac4f,"NG","Kwara","NG-KW"
eb83420e-f907-4c9d-a841-cb4484279034,"NG","Lagos","NG-LA"
1e39e79e-2f50-41cc-9d20-4bc0cde66c60,"NG","Nasarawa","NG-NA"
05a66fe5-68b0-4b7e-afa8-652dbd6ad27d,"NG","Niger","NG-NI"
1dfbc88e-baa9-4802-b7e0-681152018dfd,"NG","Ogun","NG-OG"
d413343f-ed1d-4533-8e64-d5d65aa44942,"NG","Ondo","NG-ON"
4f565b64-cc81-45ac-b327-3b1d97987907,"NG","Osun","NG-OS"
63190a07-76bd-4b89-84b4-f76dbef7c42a,"NG","Oyo","NG-OY"
37e1266f-bb8f-42dc-ac4b-9035651c487e,"NG","Plateau","NG-PL"
ca929acf-3402-4f75-8f27-803f5006251f,"NG","Rivers","NG-RI"
206792cb-49b5-4962-88d1-ffd1a5ecc96b,"NG","Sokoto","NG-SO"
617c7a1c-ad11-48ff-a6ed-6df2c2fa7eae,"NG","Taraba","NG-TA"
f4e91cdd-b7d5-4580-a62d-685a8260d2c1,"NG","Yobe","NG-YO"
105b981d-1db7-4e74-abd6-9d9b1171dccd,"NG","Zamfara","NG-ZA"
7ba99cc7-e41e-43b1-bab4-8588cb35db86,"NI","Boaco","NI-BO"
184ed879-096d-4e74-86fe-47fe870c20e1,"NI","Carazo","NI-CA"
718f8fde-9e5c-4e19-b8b1-545c6c6b08c1,"NI","Chinandega","NI-CI"
e1a2857b-fecd-469a-b701-63768566d127,"NI","Chontales","NI-CO"
05d94104-c1fc-4608-b012-6ca85d9fac23,"NI","Costa Caribe Norte","NI-AN"
4cdf6aed-5337-4a77-ab67-b8c31115ff2f,"NI","Costa Caribe Sur","NI-AS"
d0b9082c-79b2-4602-9251-c00e7314a008,"NI","Esteli","NI-ES"
8269be08-ee2d-4bbe-8af1-63a4c4b20bf2,"NI","Granada","NI-GR"
cff4533f-e5b2-4e42-b5bb-42e0ac0bdca6,"NI","Jinotega","NI-JI"
ecdba46b-f191-411f-b8bb-bc333e9448bc,"NI","Leon","NI-LE"
edd62b5c-b2bf-4841-ae31-ea0f5655e3ef,"NI","Madriz","NI-MD"
7d673250-f84f-425f-a69e-05939e151a26,"NI","Managua","NI-MN"
8daffa44-0a34-428c-bfd3-1bbc34d71589,"NI","Masaya","NI-MS"
c476ffef-48fc-416c-acde-aa8ba76741d0,"NI","Matagalpa","NI-MT"
c6f950c0-8fc3-4216-bc2c-30cf5a4b6c18,"NI","Nueva Segovia","NI-NS"
b5a42cb7-952e-40a9-b5ff-6f197d3a2dbd,"NI","Rio San Juan","NI-SJ"
ccb115d6-7866-465a-99fe-e9a5c1f309d4,"NI","Rivas","NI-RI"
623fb7e4-0438-455d-b8a3-d78eae0b1649,"NL","Drenthe","NL-DR"
457bcbd0-fe5b-492a-be6f-3a0c9cfa17e7,"NL","Flevoland","NL-FL"
ea94ecc2-5b75-4815-810f-8010469b7183,"NL","Fryslan","NL-FR"
39ae1e04-a5dc-4a81-837a-5cad0889a236,"NL","Gelderland","NL-GE"
6f88a7b8-03a1-451f-842a-4948c8652325,"NL","Groningen","NL-GR"
1dbeef7e-c117-4f48-8f7d-d6d61555729e,"NL","Limburg","NL-LI"
4ee2dc0b-948b-4a45-840d-27ae65f6128b,"NL","Noord-Brabant","NL-NB"
a63fc9f2-a1d9-44e2-be40-733c7772d6dc,"NL","Noord-Holland","NL-NH"
3e871b9c-020f-476d-aecc-54c0ec16c334,"NL","Overijssel","NL-OV"
9db977c2-83ea-4e84-bc3b-75ff90c856cc,"NL","Utrecht","NL-UT"
5887649b-b4bd-4e18-a495-9cd680790842,"NL","Zeeland","NL-ZE"
91532148-94fe-488b-8097-f2d7b0482a46,"NL","Zuid-Holland","NL-ZH"
f68c4cc9-5030-4993-8a64-29323ce463d7,"NO","Agder","NO-42"
d097e9d2-8f00-4668-8238-7d7c7913cde8,"NO","Innlandet","NO-34"
9c19053d-3134-44e1-84b0-afd8cd4e0c1b,"NO","More og Romsdal","NO-15"
548c13af-dfcc-4b06-9de4-f5b37ed89d5b,"NO","Nordland","NO-18"
48c02a7c-e776-4bd4-9b89-6aba381e13fd,"NO","Oslo","NO-03"
06610d2d-42e4-454a-891e-817856724217,"NO","Rogaland","NO-11"
f47b7a43-8772-4255-a93c-151ef70c3daf,"NO","Troms og Finnmark","NO-54"
feac7198-c942-49cb-a381-32d89c2a0872,"NO","Trondelag","NO-50"
d6ee89d1-87ff-4b19-9ae9-d53df4fd9166,"NO","Vestfold og Telemark","NO-38"
a5cc0382-e9d3-489d-af7b-cbaa8139e608,"NO","Vestland","NO-46"
1343bef8-c43a-4b7c-acc7-3252be594c19,"NO","Viken","NO-30"
a1a8f50b-2d0c-40b0-8cfa-70c9d124874c,"NP","Bagmati","NP-BA"
f1e08270-a16f-4318-b97c-fd82a61d9334,"NP","Bheri","NP-BH"
29311768-3a22-4a5e-88cf-90d45531adee,"NP","Dhawalagiri","NP-DH"
d7d10e3b-67e1-423a-ac54-62d5f64adb2a,"NP","Gandaki","NP-GA"
836335c7-0bf8-478c-b1a7-d208880c5553,"NP","Janakpur","NP-JA"
b77275ba-2cff-41c8-bca5-8b71d008a98b,"NP","Karnali","NP-KA"
2d95d4bb-9ac6-48de-8eb6-0d5aecf668b4,"NP","Kosi","NP-KO"
6d887a8f-4441-4910-a701-3394cf0f4737,"NP","Lumbini","NP-LU"
496b630e-4a21-43df-9807-0df37a398acc,"NP","Mahakali","NP-MA"
e225998f-1209-46e9-9d1a-9ad5240bb618,"NP","Mechi","NP-ME"
0d33d1d7-b83b-4aae-87a3-29cd724c114b,"NP","Narayani","NP-NA"
49b8171a-8751-41bc-adfa-dafe852dfdb9,"NP","Rapti","NP-RA"
decd203b-9785-44ac-a76b-5eac5a1cc5e6,"NP","Sagarmatha","NP-SA"
915f2a93-3a4c-471c-ba2f-ea8d00eda6ed,"NP","Seti","NP-SE"
08ac0bce-002e-4c73-9ca8-1331c701b66c,"NR","Aiwo","NR-01"
c4ed1c7d-5ae4-417d-b220-a11f7f30b3f4,"NR","Anetan","NR-03"
1cd8872f-45d4-41bc-b606-c7dcd4bbcd36,"NR","Yaren","NR-14"
f14a10dc-a739-486e-8361-99e059ed047f,"NU","Niue","-"
ee922536-9c9a-447c-bfbe-6ec840be6d20,"NZ","Auckland","NZ-AUK"
e226e33d-3d80-4151-9b79-e127d785a55d,"NZ","Bay of Plenty","NZ-BOP"
d2bab79b-079b-4163-b698-06ac934afa93,"NZ","Canterbury","NZ-CAN"
9c3e2771-0277-4fcd-8f24-4695de431c63,"NZ","Chatham Islands Territory","NZ-CIT"
acf71d32-cacb-4d30-a09d-8f13be0c9fcd,"NZ","Gisborne","NZ-GIS"
a12d81a1-d855-4663-a318-c6593144259b,"NZ","Hawke's Bay","NZ-HKB"
05ace7c4-069f-4917-a3f7-94cad322b541,"NZ","Manawatu-Wanganui","NZ-MWT"
